name,tool,cpu_count,time_in_seconds,memory_in_bytes,dataset_size
is_in,modin,1,1.3428242400000272,1354835227,200MB
is_in,modin,1,1.3618660130000535,1354051004,200MB
is_in,modin,1,1.346080579000045,1354017763,200MB
is_in,modin,2,0.861883958999897,1513371585,200MB
is_in,modin,2,0.90995849500041,1513369458,200MB
is_in,modin,2,0.9547354359997372,1512911148,200MB
is_in,modin,10,0.5358161660001315,2864419097,200MB
is_in,modin,10,0.5664139340001384,2864442762,200MB
is_in,modin,10,0.5532470429998284,2865012825,200MB
is_in,modin,20,0.5108227339997029,4353967046,200MB
is_in,modin,20,0.5635170700002163,4354961476,200MB
is_in,modin,20,0.5101082999999562,4354726865,200MB
is_in,duckdb,1,29.277907805000723,1149408,6400MB
is_in,duckdb,1,29.288179188999493,1147816,6400MB
is_in,duckdb,1,29.71802831200148,1149568,6400MB
is_in,duckdb,2,14.863480361998882,1191692,6400MB
is_in,duckdb,2,14.802386651999768,1191860,6400MB
is_in,duckdb,2,14.838392317000398,1192224,6400MB
is_in,duckdb,10,3.0248358549997647,1236084,6400MB
is_in,duckdb,10,3.017353777000608,1236404,6400MB
is_in,duckdb,10,3.062943184000688,1237960,6400MB
is_in,duckdb,20,2.824929829001121,1302976,6400MB
is_in,duckdb,20,2.8223267550001765,1297792,6400MB
is_in,duckdb,20,2.833105775000149,1300972,6400MB
is_in,duckdb,1,14.678211357000691,557296,3200MB
is_in,duckdb,1,14.64697724100006,555624,3200MB
is_in,duckdb,1,14.60373749000064,555596,3200MB
is_in,duckdb,2,7.395371320999402,579580,3200MB
is_in,duckdb,2,7.402313821999996,580296,3200MB
is_in,duckdb,2,7.382185317999756,579540,3200MB
is_in,duckdb,10,1.5314851260009164,626636,3200MB
is_in,duckdb,10,1.5304672160000337,632124,3200MB
is_in,duckdb,10,1.5212000739993528,627204,3200MB
is_in,duckdb,20,1.423582928000542,696776,3200MB
is_in,duckdb,20,1.4208005590007815,698512,3200MB
is_in,duckdb,20,1.4260828110000148,703800,3200MB
is_in,duckdb,1,6.169730499001162,265468,1600MB
is_in,duckdb,1,6.176435415000015,267376,1600MB
is_in,duckdb,1,6.1472882960006245,265896,1600MB
is_in,duckdb,2,3.84551641500002,265104,1600MB
is_in,duckdb,2,3.809415895999337,265324,1600MB
is_in,duckdb,2,3.82618418400125,263852,1600MB
is_in,duckdb,10,1.9977296209999624,318160,1600MB
is_in,duckdb,10,1.987370673999976,298692,1600MB
is_in,duckdb,10,1.9950625209985449,317244,1600MB
is_in,duckdb,20,1.99219964599979,314728,1600MB
is_in,duckdb,20,1.9866706970005907,314944,1600MB
is_in,duckdb,20,1.99287199599894,321528,1600MB
is_in,duckdb,1,3.642046103001121,109176,800MB
is_in,duckdb,1,3.6500036119996366,110116,800MB
is_in,duckdb,1,3.6072960599994985,109612,800MB
is_in,duckdb,2,1.8260085950005305,119788,800MB
is_in,duckdb,2,1.8447723660010524,120136,800MB
is_in,duckdb,2,1.850042128000496,119940,800MB
is_in,duckdb,10,0.393049175001579,174504,800MB
is_in,duckdb,10,0.385313839000446,172920,800MB
is_in,duckdb,10,0.3843091599992476,173820,800MB
is_in,duckdb,20,0.3599105199991754,230984,800MB
is_in,duckdb,20,0.3607096300002013,228280,800MB
is_in,duckdb,20,0.3629398659995786,233952,800MB
is_in,duckdb,1,1.9395014740002807,42492,400MB
is_in,duckdb,1,1.938064560001294,41572,400MB
is_in,duckdb,1,1.939163103001192,41992,400MB
is_in,duckdb,2,0.9729425839996112,51752,400MB
is_in,duckdb,2,0.9726941030003218,53360,400MB
is_in,duckdb,2,0.9740760000004228,52540,400MB
is_in,duckdb,10,0.20613246999892,97292,400MB
is_in,duckdb,10,0.2055988419997447,94792,400MB
is_in,duckdb,10,0.2138235099992016,97872,400MB
is_in,duckdb,20,0.2016752520012232,152088,400MB
is_in,duckdb,20,0.1962782310001785,155044,400MB
is_in,duckdb,20,0.2016776130003563,158984,400MB
is_in,duckdb,1,0.9603603320010734,956,200MB
is_in,duckdb,1,0.9537177359998168,4684,200MB
is_in,duckdb,1,0.95413014100086,512,200MB
is_in,duckdb,2,0.4862185689999023,14508,200MB
is_in,duckdb,2,0.4844115100004273,13288,200MB
is_in,duckdb,2,0.4864347599996108,15676,200MB
is_in,duckdb,10,0.1249403879992314,58680,200MB
is_in,duckdb,10,0.1193128040013107,59060,200MB
is_in,duckdb,10,0.1097756720009783,54756,200MB
is_in,duckdb,20,0.1095730479992198,108988,200MB
is_in,duckdb,20,0.1088505789994087,112340,200MB
is_in,duckdb,20,0.1077135060004366,107516,200MB
is_in,polars,1,9.081680469000275,0,6400MB
is_in,polars,1,9.0226900130001,0,6400MB
is_in,polars,1,9.234266594001385,0,6400MB
is_in,polars,2,4.105993998999111,0,6400MB
is_in,polars,2,4.07940699000028,0,6400MB
is_in,polars,2,4.100188065000111,0,6400MB
is_in,polars,10,1.0862370269987878,0,6400MB
is_in,polars,10,0.9958355690014288,0,6400MB
is_in,polars,10,1.1987845900002867,0,6400MB
is_in,polars,20,0.940606011001364,0,6400MB
is_in,polars,20,0.8453974149997521,0,6400MB
is_in,polars,20,0.9460042000009709,0,6400MB
is_in,polars,1,3.832003450999764,0,3200MB
is_in,polars,1,3.827345437000986,0,3200MB
is_in,polars,1,3.8350331840010767,0,3200MB
is_in,polars,2,2.056057386998873,0,3200MB
is_in,polars,2,2.033796390000134,0,3200MB
is_in,polars,2,2.043814268999995,0,3200MB
is_in,polars,10,0.4303082740007085,0,3200MB
is_in,polars,10,0.4317693829998461,0,3200MB
is_in,polars,10,0.4358496240001841,0,3200MB
is_in,polars,20,0.4008396040007937,0,3200MB
is_in,polars,20,0.3887861900002463,0,3200MB
is_in,polars,20,0.3732853419987805,0,3200MB
is_in,polars,1,2.6783745819993783,0,1600MB
is_in,polars,1,2.676991239999552,0,1600MB
is_in,polars,1,2.710271651001676,0,1600MB
is_in,polars,2,1.563566766999429,0,1600MB
is_in,polars,2,1.5564256870002282,0,1600MB
is_in,polars,2,2.594961959001012,0,1600MB
