name,tool,cpu_count,time_in_seconds,memory_in_bytes,dataset_size
join,polars,20,1.9499503469996853,4094300,800MB
join,polars,20,1.9611526549997509,4041660,800MB
join,polars,1,3.8736602930002846,2182620,400MB
join,polars,1,3.910234955001215,2191868,400MB
join,polars,1,3.9481910740032617,2190344,400MB
join,polars,2,2.4550491030022386,2192540,400MB
join,polars,2,2.338226156000019,2195300,400MB
join,polars,2,2.4389748239991604,2181740,400MB
join,polars,10,1.1744218239982729,2216388,400MB
join,polars,10,1.1710786379990168,2197680,400MB
join,polars,10,1.1902048850024585,2215960,400MB
join,polars,20,1.1440365810012736,2246708,400MB
join,polars,20,1.1585957420029445,2226040,400MB
join,polars,20,1.122964664002211,2228404,400MB
join,polars,1,2.478959047002718,1427260,200MB
join,polars,1,2.4014633869992394,1423380,200MB
join,polars,1,2.398443040001439,1425256,200MB
join,polars,2,1.4730950960001792,1435144,200MB
join,polars,2,1.4723349819978466,1437032,200MB
join,polars,2,1.4832589360012207,1437280,200MB
join,polars,10,0.7188162500024191,1077564,200MB
join,polars,10,0.6894755739995162,1078524,200MB
join,polars,10,0.7221125260002736,1111672,200MB
join,polars,20,0.6742002149985638,1140888,200MB
join,polars,20,0.6810963509997237,1150624,200MB
join,polars,20,0.7078547529999923,1119000,200MB
join,dask,1,18.98488303599879,13662208,1600MB
join,dask,1,18.996640878998733,13651544,1600MB
join,dask,1,19.007187291001173,13663556,1600MB
join,dask,2,19.16458185300144,13450232,1600MB
join,dask,2,19.66396629099836,13441336,1600MB
join,dask,2,20.00828088699928,12928544,1600MB
join,dask,10,18.83068813600039,13289188,1600MB
join,dask,10,18.386382731001504,13273332,1600MB
join,dask,10,19.027921593999054,13419300,1600MB
join,dask,20,20.18949576600062,13462440,1600MB
join,dask,20,20.283937346997845,13313440,1600MB
join,dask,20,18.675820288000978,13153084,1600MB
join,dask,1,9.013869857997634,6982668,800MB
join,dask,1,8.960792890000448,6990212,800MB
join,dask,1,9.0578867539989,6976780,800MB
join,dask,2,9.48052162300155,5326864,800MB
join,dask,2,9.143360615998972,4943144,800MB
join,dask,2,9.485109755001758,5899780,800MB
join,dask,10,9.309907863997068,5739116,800MB
join,dask,10,9.59955655900194,4983812,800MB
join,dask,10,8.982655365998653,5075264,800MB
join,dask,20,9.575482971002202,4583496,800MB
join,dask,20,9.101209733998983,5727884,800MB
join,dask,20,9.157438446000016,5625212,800MB
join,dask,1,4.866636830000061,3824756,400MB
join,dask,1,4.892069154000637,3818664,400MB
join,dask,1,4.8646248249970085,3830700,400MB
join,dask,2,5.245229160998861,2523536,400MB
join,dask,2,5.192199982000602,2516536,400MB
join,dask,2,5.221330363998277,2751076,400MB
join,dask,10,5.178782659997523,2726312,400MB
join,dask,10,5.240989609999815,3156812,400MB
join,dask,10,5.270006048998766,2565420,400MB
join,dask,20,5.12347166499967,2500936,400MB
join,dask,20,4.963033443000313,2522260,400MB
join,dask,20,5.064324055998441,2491284,400MB
join,dask,1,2.436199645999295,1778752,200MB
join,dask,1,2.4521859500018763,1779332,200MB
join,dask,1,2.447374931998638,1780192,200MB
join,dask,2,2.536266636001528,1697460,200MB
join,dask,2,2.474473608999688,1603516,200MB
join,dask,2,2.5767142129989224,1446952,200MB
join,dask,10,2.570914979998633,1705268,200MB
join,dask,10,2.6159856420017604,1519648,200MB
join,dask,10,2.568745855001908,1525072,200MB
join,dask,20,2.439424720003444,1640204,200MB
join,dask,20,2.457688079000945,1569976,200MB
join,dask,20,2.61959815299997,1592444,200MB
join,pandas,1,19.18055947600033,5911096,1600MB
join,pandas,1,19.25354801699996,5914740,1600MB
join,pandas,1,19.61669897899992,5918272,1600MB
join,pandas,2,20.42548109900008,6106224,1600MB
join,pandas,2,21.068569856000067,6318400,1600MB
join,pandas,2,20.96454213199968,6313584,1600MB
join,pandas,10,21.15009294399988,6331108,1600MB
join,pandas,10,20.5540688570004,5897920,1600MB
join,pandas,10,19.55048544400006,5904036,1600MB
join,pandas,20,19.60658543800037,5920060,1600MB
join,pandas,20,19.610547408,5924140,1600MB
join,pandas,20,20.151801919000263,5919772,1600MB
join,pandas,1,9.359863423000206,3053020,800MB
join,pandas,1,9.35359259500001,3050816,800MB
join,pandas,1,9.125325769000028,3054176,800MB
join,pandas,2,9.19395694800005,3024280,800MB
join,pandas,2,9.341530074000048,3259352,800MB
join,pandas,2,9.146814444000029,3025492,800MB
join,pandas,10,9.945349382000131,3045732,800MB
join,pandas,10,10.028266337999868,3032596,800MB
join,pandas,10,9.608078624999962,3028912,800MB
join,pandas,20,9.322827078000046,3274984,800MB
join,pandas,20,9.203398161999758,3053820,800MB
join,pandas,20,9.6321337950003,3052124,800MB
join,pandas,1,5.039126551999971,1963792,400MB
join,pandas,1,5.198457736000137,1853308,400MB
join,pandas,1,5.018193049000047,1940904,400MB
join,pandas,2,5.228739201000053,1819816,400MB
join,pandas,2,5.330346211999995,1920684,400MB
join,pandas,2,5.221844732999898,1799296,400MB
join,pandas,10,5.444582786999945,1892312,400MB
join,pandas,10,5.410253420000117,1846712,400MB
join,pandas,10,5.127645682000093,1850036,400MB
join,pandas,20,5.2851550069999575,1994828,400MB
join,pandas,20,5.1160315940001055,1859288,400MB
join,pandas,20,5.341462095999987,1910692,400MB
join,pandas,1,2.5230834269999605,1232236,200MB
join,pandas,1,2.539975222999942,1334776,200MB
